01/07/2019,15,1,,68.88
01/07/2019,15,2,,91.68
01/07/2019,15,3,,39.64
01/07/2019,15,4,,30.86
01/07/2019,15,5,,4.97
01/07/2019,15,6,,1.99
01/07/2019,15,7,,1.47
01/07/2019,16,1,,3.91
01/07/2019,16,5,,4.48
01/07/2019,16,8,,3.75
01/08/2019,10,8,,3.98
01/08/2019,10,10,,84.03
01/08/2019,10,11,2.76,294.94
01/08/2019,10,12,2.50,324.98
01/08/2019,11,1,,163.23
01/08/2019,11,2,,6.44
01/08/2019,11,4,,6.04
01/08/2019,11,5,,3.03
01/08/2019,11,8,,163.70
01/08/2019,11,9,2.31,233.07
01/08/2019,11,10,2.14,332.45
01/08/2019,11,11,2.33,243.83
01/08/2019,11,12,,157.83
01/08/2019,12,1,3.69,303.58
01/08/2019,12,2,2.35,215.09
01/08/2019,12,3,,25.85
01/08/2019,12,4,,206.58
01/08/2019,12,5,,42.79
01/08/2019,12,6,,112.53
01/08/2019,12,7,,91.46
01/08/2019,12,8,2.49,274.46
01/08/2019,12,9,,26.87
01/08/2019,12,10,,52.57
01/08/2019,12,11,,193.48
01/08/2019,12,12,1.46,168.52
01/08/2019,13,1,,66.82
01/08/2019,13,2,,124.63
01/08/2019,13,3,,190.15
01/08/2019,13,4,,33.92
01/08/2019,13,5,,9.86
01/08/2019,13,6,,193.31
01/08/2019,13,7,,160.07
01/08/2019,13,8,,206.97
01/08/2019,13,9,,29.66
01/08/2019,13,10,,133.80
01/08/2019,13,11,,209.11
01/08/2019,13,12,,52.91
01/08/2019,14,1,,216.91
01/08/2019,14,2,,71.93
01/08/2019,14,3,,185.71
01/08/2019,14,4,,323.04
01/08/2019,14,5,,141.22
01/08/2019,14,6,,60.33
01/08/2019,14,7,,6.73
01/08/2019,14,10,,4.76
01/08/2019,15,3,,36.28
01/09/2019,9,10,,11.60
01/09/2019,9,11,,4.48
01/09/2019,9,12,,2.07
01/09/2019,10,8,,4.37
01/09/2019,10,9,,96.51
01/09/2019,10,10,,98.48
01/09/2019,10,11,,215.60
01/09/2019,10,12,,298.69
01/09/2019,11,1,,187.16
01/09/2019,11,2,,64.12
01/09/2019,11,3,,4.68
01/09/2019,11,5,,56.04
01/09/2019,11,6,,81.87
01/09/2019,11,7,,134.61
01/09/2019,11,8,,264.03
01/09/2019,11,9,,338.35
01/09/2019,11,10,,92.38
01/09/2019,11,11,,13.62
01/09/2019,12,4,,47.19
01/09/2019,12,5,,97.88
01/09/2019,12,6,,67.91
01/09/2019,12,7,,237.57
01/09/2019,12,8,,271.67
01/09/2019,12,9,,272.64
01/09/2019,12,10,,397.96
01/09/2019,12,11,,452.06
01/09/2019,12,12,,290.78
01/09/2019,13,1,,4.31
01/09/2019,13,3,,18.98
01/09/2019,13,4,,2.49
01/09/2019,13,5,,46.60
01/09/2019,13,6,,75.93
01/09/2019,13,8,,1.41
01/09/2019,13,12,,41.75
01/09/2019,14,1,,168.04
01/09/2019,14,2,,239.69
01/09/2019,14,3,,296.46
01/09/2019,14,4,,258.03
01/09/2019,14,5,,178.09
01/09/2019,14,6,,121.18
01/09/2019,14,9,,37.89
01/09/2019,15,1,,110.08
01/09/2019,15,2,,53.33
01/09/2019,15,5,,17.90
01/09/2019,16,5,,6.07
01/09/2019,16,8,,5.62
01/10/2019,9,12,,9.75
01/10/2019,11,9,,1.66
01/10/2019,11,12,,4.74
01/10/2019,12,1,,11.34
01/10/2019,12,2,,16.42
01/10/2019,12,3,,16.30
01/10/2019,12,4,,10.12
01/10/2019,12,5,,8.79
01/10/2019,12,6,,7.45
01/10/2019,12,7,,7.76
01/10/2019,12,8,,7.07
01/10/2019,12,9,,3.56
01/10/2019,12,10,,108.27
01/10/2019,12,11,,96.56
01/10/2019,12,12,,80.26
01/10/2019,13,1,,2.26
01/10/2019,13,4,,3.45
01/10/2019,13,5,,99.95
01/10/2019,13,6,,108.78
01/10/2019,13,7,,13.16
01/10/2019,13,9,,1.59
01/10/2019,13,10,,82.73
01/10/2019,13,11,,7.49
01/10/2019,13,12,,6.74
01/10/2019,14,1,,111.92
01/10/2019,14,2,,18.89
01/10/2019,14,6,,16.03
01/10/2019,14,11,,2.77
01/10/2019,15,1,,146.79
01/10/2019,15,2,,147.41
01/10/2019,15,3,,81.32
01/10/2019,15,4,,39.44
01/10/2019,15,7,,6.79
